sample_idx,event_name,split,input_start_utc,target_end_utc,target_mean_frp,target_max_frp,in_T0
12383,rhodes_2023,train,2023-07-22T03:00:00.000000000,2023-07-24T15:00:00.000000000,4010.4833984375,7231.89990234375,True
12384,rhodes_2023,train,2023-07-22T04:00:00.000000000,2023-07-24T16:00:00.000000000,3963.458251953125,7231.89990234375,True
12385,rhodes_2023,train,2023-07-22T05:00:00.000000000,2023-07-24T18:00:00.000000000,3868.491455078125,7231.89990234375,True
12386,rhodes_2023,train,2023-07-22T06:00:00.000000000,2023-07-24T19:00:00.000000000,3819.308349609375,7231.89990234375,True
12387,rhodes_2023,train,2023-07-22T07:00:00.000000000,2023-07-24T21:00:00.000000000,3399.933349609375,7231.89990234375,True
12388,rhodes_2023,train,2023-07-22T08:00:00.000000000,2023-07-24T22:00:00.000000000,2966.283203125,7231.89990234375,True
12389,rhodes_2023,train,2023-07-22T09:00:00.000000000,2023-07-25T01:00:00.000000000,2863.775146484375,7231.89990234375,True
12390,rhodes_2023,train,2023-07-22T10:00:00.000000000,2023-07-25T02:00:00.000000000,2317.6416015625,7231.89990234375,True
12391,rhodes_2023,train,2023-07-22T11:00:00.000000000,2023-07-25T03:00:00.000000000,1721.4915771484375,7231.89990234375,True
12392,rhodes_2023,train,2023-07-22T12:00:00.000000000,2023-07-25T05:00:00.000000000,1153.1500244140625,4247.2998046875,True
12393,rhodes_2023,train,2023-07-22T13:00:00.000000000,2023-07-25T06:00:00.000000000,887.6166381835938,4247.2998046875,True
12394,rhodes_2023,train,2023-07-22T14:00:00.000000000,2023-07-25T07:00:00.000000000,695.2000122070312,4247.2998046875,True
12395,rhodes_2023,train,2023-07-22T15:00:00.000000000,2023-07-25T08:00:00.000000000,515.4083862304688,2089.800048828125,True
12396,rhodes_2023,train,2023-07-22T16:00:00.000000000,2023-07-25T09:00:00.000000000,503.0917053222656,2089.800048828125,True
12397,rhodes_2023,train,2023-07-22T17:00:00.000000000,2023-07-25T10:00:00.000000000,554.6000366210938,2089.800048828125,True
12398,rhodes_2023,train,2023-07-22T18:00:00.000000000,2023-07-25T11:00:00.000000000,827.0250854492188,3269.10009765625,True
12399,rhodes_2023,train,2023-07-22T19:00:00.000000000,2023-07-25T12:00:00.000000000,1040.49169921875,3269.10009765625,True
12400,rhodes_2023,train,2023-07-22T20:00:00.000000000,2023-07-25T13:00:00.000000000,1196.0833740234375,3269.10009765625,True
12401,rhodes_2023,train,2023-07-22T21:00:00.000000000,2023-07-25T14:00:00.000000000,1425.2666015625,3269.10009765625,True
12402,rhodes_2023,train,2023-07-22T22:00:00.000000000,2023-07-25T15:00:00.000000000,1587.4666748046875,3269.10009765625,True
12403,rhodes_2023,train,2023-07-22T23:00:00.000000000,2023-07-25T16:00:00.000000000,1818.9249267578125,3269.10009765625,True
12404,rhodes_2023,train,2023-07-23T00:00:00.000000000,2023-07-25T17:00:00.000000000,1848.89990234375,3269.10009765625,True
12405,rhodes_2023,train,2023-07-23T01:00:00.000000000,2023-07-25T18:00:00.000000000,1982.3248291015625,3269.10009765625,True
12406,rhodes_2023,train,2023-07-23T02:00:00.000000000,2023-07-25T19:00:00.000000000,1891.2667236328125,3269.10009765625,True
12407,rhodes_2023,train,2023-07-23T03:00:00.000000000,2023-07-25T20:00:00.000000000,1996.158203125,3348.5,True
12408,rhodes_2023,train,2023-07-23T04:00:00.000000000,2023-07-25T21:00:00.000000000,1983.7249755859375,3348.5,True
12409,rhodes_2023,train,2023-07-23T05:00:00.000000000,2023-07-25T22:00:00.000000000,1898.61669921875,3348.5,True
12410,rhodes_2023,train,2023-07-23T06:00:00.000000000,2023-07-25T23:00:00.000000000,1626.1917724609375,3348.5,True
12411,rhodes_2023,train,2023-07-23T07:00:00.000000000,2023-07-26T00:00:00.000000000,1412.7249755859375,3348.5,True
12412,rhodes_2023,train,2023-07-23T08:00:00.000000000,2023-07-26T01:00:00.000000000,1257.13330078125,3348.5,True
12413,rhodes_2023,train,2023-07-23T09:00:00.000000000,2023-07-26T02:00:00.000000000,1027.949951171875,3348.5,True
12414,rhodes_2023,train,2023-07-23T10:00:00.000000000,2023-07-26T03:00:00.000000000,865.75,3348.5,True
12415,rhodes_2023,train,2023-07-23T11:00:00.000000000,2023-07-26T04:00:00.000000000,634.2916870117188,3348.5,True
12416,rhodes_2023,train,2023-07-23T12:00:00.000000000,2023-07-26T05:00:00.000000000,570.0,3348.5,True
12417,rhodes_2023,train,2023-07-23T13:00:00.000000000,2023-07-26T06:00:00.000000000,395.4833068847656,3348.5,True
12418,rhodes_2023,train,2023-07-23T14:00:00.000000000,2023-07-26T07:00:00.000000000,355.3333435058594,3348.5,True
12419,rhodes_2023,train,2023-07-23T15:00:00.000000000,2023-07-26T08:00:00.000000000,367.5,3494.5,True
12420,rhodes_2023,train,2023-07-23T16:00:00.000000000,2023-07-26T09:00:00.000000000,457.2083435058594,3494.5,True
12421,rhodes_2023,train,2023-07-23T17:00:00.000000000,2023-07-26T10:00:00.000000000,551.875,3494.5,True
12422,rhodes_2023,train,2023-07-23T18:00:00.000000000,2023-07-26T11:00:00.000000000,998.7000122070312,5361.89990234375,True
12423,rhodes_2023,train,2023-07-23T19:00:00.000000000,2023-07-26T12:00:00.000000000,1149.9083251953125,5361.89990234375,True
12424,rhodes_2023,train,2023-07-23T20:00:00.000000000,2023-07-26T13:00:00.000000000,1369.4833984375,5361.89990234375,True
12425,rhodes_2023,train,2023-07-23T21:00:00.000000000,2023-07-26T14:00:00.000000000,1616.2584228515625,5361.89990234375,True
12426,rhodes_2023,train,2023-07-23T22:00:00.000000000,2023-07-26T15:00:00.000000000,1672.466796875,5361.89990234375,True
12427,rhodes_2023,train,2023-07-23T23:00:00.000000000,2023-07-26T16:00:00.000000000,1721.2667236328125,5361.89990234375,True
12428,rhodes_2023,train,2023-07-24T00:00:00.000000000,2023-07-26T17:00:00.000000000,1728.36669921875,5361.89990234375,True
12429,rhodes_2023,train,2023-07-24T01:00:00.000000000,2023-07-26T19:00:00.000000000,1737.3916015625,5361.89990234375,True
12430,rhodes_2023,train,2023-07-24T02:00:00.000000000,2023-07-26T20:00:00.000000000,1737.3917236328125,5361.89990234375,True
12431,rhodes_2023,train,2023-07-24T03:00:00.000000000,2023-07-26T21:00:00.000000000,1446.1834716796875,5361.89990234375,True
12432,rhodes_2023,train,2023-07-24T04:00:00.000000000,2023-07-26T22:00:00.000000000,1280.183349609375,5361.89990234375,True
12433,rhodes_2023,train,2023-07-24T05:00:00.000000000,2023-07-26T23:00:00.000000000,1188.6082763671875,5361.89990234375,True
12434,rhodes_2023,train,2023-07-24T06:00:00.000000000,2023-07-27T00:00:00.000000000,741.7832641601562,2961.300048828125,True
12435,rhodes_2023,train,2023-07-24T07:00:00.000000000,2023-07-27T01:00:00.000000000,590.5750122070312,2961.300048828125,True
12436,rhodes_2023,train,2023-07-24T08:00:00.000000000,2023-07-27T02:00:00.000000000,373.8999938964844,2961.300048828125,True
12437,rhodes_2023,train,2023-07-24T09:00:00.000000000,2023-07-27T04:00:00.000000000,127.125,674.5,True
12438,rhodes_2023,train,2023-07-24T10:00:00.000000000,2023-07-27T05:00:00.000000000,70.91666412353516,585.5999755859375,True
12439,rhodes_2023,train,2023-07-24T12:00:00.000000000,2023-07-27T06:00:00.000000000,22.116666793823242,108.30000305175781,True
12440,rhodes_2023,train,2023-07-24T13:00:00.000000000,2023-07-27T08:00:00.000000000,15.016666412353516,108.30000305175781,True
12441,rhodes_2023,train,2023-07-24T14:00:00.000000000,2023-07-27T10:00:00.000000000,166.80833435058594,1929.800048828125,True
12442,rhodes_2023,train,2023-07-24T15:00:00.000000000,2023-07-27T11:00:00.000000000,196.6416778564453,1929.800048828125,True
12443,rhodes_2023,train,2023-07-24T16:00:00.000000000,2023-07-27T12:00:00.000000000,196.6416778564453,1929.800048828125,True
12444,rhodes_2023,train,2023-07-24T18:00:00.000000000,2023-07-27T14:00:00.000000000,196.6416778564453,1929.800048828125,True
12445,rhodes_2023,train,2023-07-24T19:00:00.000000000,2023-07-27T16:00:00.000000000,193.5500030517578,1929.800048828125,True
12446,rhodes_2023,train,2023-07-24T21:00:00.000000000,2023-07-27T17:00:00.000000000,193.5500030517578,1929.800048828125,True
12447,rhodes_2023,train,2023-07-24T22:00:00.000000000,2023-07-27T18:00:00.000000000,193.5500030517578,1929.800048828125,True
12448,rhodes_2023,train,2023-07-25T01:00:00.000000000,2023-07-27T19:00:00.000000000,190.65000915527344,1929.800048828125,True
12449,rhodes_2023,train,2023-07-25T02:00:00.000000000,2023-07-27T20:00:00.000000000,190.65000915527344,1929.800048828125,True
12450,rhodes_2023,train,2023-07-25T03:00:00.000000000,2023-07-27T21:00:00.000000000,190.65000915527344,1929.800048828125,True
12451,rhodes_2023,train,2023-07-25T05:00:00.000000000,2023-07-27T22:00:00.000000000,190.65000915527344,1929.800048828125,True
12452,rhodes_2023,train,2023-07-25T06:00:00.000000000,2023-07-27T23:00:00.000000000,190.65000915527344,1929.800048828125,True
12453,rhodes_2023,train,2023-07-25T07:00:00.000000000,2023-07-28T00:00:00.000000000,29.83333396911621,358.0,True
12454,rhodes_2023,train,2023-07-25T08:00:00.000000000,2023-07-28T01:00:00.000000000,0.0,0.0,True
12455,rhodes_2023,train,2023-07-25T09:00:00.000000000,2023-07-28T03:00:00.000000000,0.0,0.0,True
12456,rhodes_2023,train,2023-07-25T10:00:00.000000000,2023-07-28T05:00:00.000000000,0.0,0.0,True
12457,rhodes_2023,train,2023-07-25T11:00:00.000000000,2023-07-28T07:00:00.000000000,0.0,0.0,True
12458,rhodes_2023,train,2023-07-25T12:00:00.000000000,2023-07-28T08:00:00.000000000,0.0,0.0,True
12459,rhodes_2023,train,2023-07-25T13:00:00.000000000,2023-07-28T09:00:00.000000000,17.0,204.0,True
12460,rhodes_2023,train,2023-07-25T14:00:00.000000000,2023-07-28T11:00:00.000000000,17.0,204.0,True
12461,rhodes_2023,train,2023-07-25T15:00:00.000000000,2023-07-28T12:00:00.000000000,53.483333587646484,437.79998779296875,True
12462,rhodes_2023,train,2023-07-25T16:00:00.000000000,2023-07-28T13:00:00.000000000,53.483333587646484,437.79998779296875,True
12463,rhodes_2023,train,2023-07-25T17:00:00.000000000,2023-07-28T14:00:00.000000000,53.483333587646484,437.79998779296875,True
12464,rhodes_2023,train,2023-07-25T18:00:00.000000000,2023-07-28T15:00:00.000000000,53.483333587646484,437.79998779296875,True
12465,rhodes_2023,train,2023-07-25T19:00:00.000000000,2023-07-28T16:00:00.000000000,53.483333587646484,437.79998779296875,True
12466,rhodes_2023,train,2023-07-25T20:00:00.000000000,2023-07-28T17:00:00.000000000,53.483333587646484,437.79998779296875,True
12467,rhodes_2023,train,2023-07-25T21:00:00.000000000,2023-07-28T18:00:00.000000000,53.483333587646484,437.79998779296875,True
12468,rhodes_2023,train,2023-07-25T22:00:00.000000000,2023-07-28T20:00:00.000000000,53.483333587646484,437.79998779296875,True
12469,rhodes_2023,train,2023-07-25T23:00:00.000000000,2023-07-28T21:00:00.000000000,53.483333587646484,437.79998779296875,True
12470,rhodes_2023,train,2023-07-26T00:00:00.000000000,2023-07-28T22:00:00.000000000,53.483333587646484,437.79998779296875,True
12471,rhodes_2023,train,2023-07-26T01:00:00.000000000,2023-07-29T00:00:00.000000000,36.483333587646484,437.79998779296875,True
12472,rhodes_2023,train,2023-07-26T02:00:00.000000000,2023-07-29T01:00:00.000000000,36.483333587646484,437.79998779296875,True
12473,rhodes_2023,train,2023-07-26T03:00:00.000000000,2023-07-29T02:00:00.000000000,0.0,0.0,True
12474,rhodes_2023,train,2023-07-26T04:00:00.000000000,2023-07-29T03:00:00.000000000,0.0,0.0,True
12475,rhodes_2023,train,2023-07-26T05:00:00.000000000,2023-07-29T04:00:00.000000000,0.0,0.0,True
12476,rhodes_2023,train,2023-07-26T06:00:00.000000000,2023-07-29T05:00:00.000000000,0.0,0.0,True
12477,rhodes_2023,train,2023-07-26T07:00:00.000000000,2023-07-29T06:00:00.000000000,0.0,0.0,True
12478,rhodes_2023,train,2023-07-26T08:00:00.000000000,2023-07-29T07:00:00.000000000,0.0,0.0,True
12479,rhodes_2023,train,2023-07-26T09:00:00.000000000,2023-07-29T08:00:00.000000000,0.0,0.0,True
12480,rhodes_2023,train,2023-07-26T10:00:00.000000000,2023-07-29T09:00:00.000000000,0.0,0.0,True
12481,rhodes_2023,train,2023-07-26T11:00:00.000000000,2023-07-29T10:00:00.000000000,0.0,0.0,True
12482,rhodes_2023,train,2023-07-26T12:00:00.000000000,2023-07-29T11:00:00.000000000,0.0,0.0,True
12483,rhodes_2023,train,2023-07-26T13:00:00.000000000,2023-07-29T12:00:00.000000000,0.0,0.0,True
12484,rhodes_2023,train,2023-07-26T14:00:00.000000000,2023-07-29T13:00:00.000000000,0.0,0.0,True
12485,rhodes_2023,train,2023-07-26T15:00:00.000000000,2023-07-29T14:00:00.000000000,0.0,0.0,True
12486,rhodes_2023,train,2023-07-26T16:00:00.000000000,2023-07-29T15:00:00.000000000,0.0,0.0,True
12487,rhodes_2023,train,2023-07-26T17:00:00.000000000,2023-07-29T16:00:00.000000000,0.0,0.0,True
12488,rhodes_2023,train,2023-07-26T19:00:00.000000000,2023-07-29T17:00:00.000000000,0.0,0.0,True
12489,rhodes_2023,train,2023-07-26T20:00:00.000000000,2023-07-29T18:00:00.000000000,0.0,0.0,True
12490,rhodes_2023,train,2023-07-26T21:00:00.000000000,2023-07-29T19:00:00.000000000,0.0,0.0,True
12491,rhodes_2023,train,2023-07-26T22:00:00.000000000,2023-07-29T20:00:00.000000000,0.0,0.0,True
12492,rhodes_2023,train,2023-07-26T23:00:00.000000000,2023-07-29T21:00:00.000000000,0.0,0.0,True
12493,rhodes_2023,train,2023-07-27T00:00:00.000000000,2023-07-29T22:00:00.000000000,0.0,0.0,True
12494,rhodes_2023,train,2023-07-27T01:00:00.000000000,2023-07-29T23:00:00.000000000,0.0,0.0,True
12495,rhodes_2023,train,2023-07-27T02:00:00.000000000,2023-07-30T00:00:00.000000000,0.0,0.0,True
12496,rhodes_2023,train,2023-07-27T04:00:00.000000000,2023-07-30T01:00:00.000000000,0.0,0.0,True
12497,rhodes_2023,train,2023-07-27T05:00:00.000000000,2023-07-30T02:00:00.000000000,0.0,0.0,True
12498,rhodes_2023,train,2023-07-27T06:00:00.000000000,2023-07-30T03:00:00.000000000,0.0,0.0,True
12499,rhodes_2023,train,2023-07-27T08:00:00.000000000,2023-07-30T04:00:00.000000000,0.0,0.0,True
12500,rhodes_2023,train,2023-07-27T10:00:00.000000000,2023-07-30T05:00:00.000000000,0.0,0.0,True
12501,rhodes_2023,train,2023-07-27T11:00:00.000000000,2023-07-30T06:00:00.000000000,0.0,0.0,True
12502,rhodes_2023,train,2023-07-27T12:00:00.000000000,2023-07-30T08:00:00.000000000,0.0,0.0,True
12503,rhodes_2023,train,2023-07-27T14:00:00.000000000,2023-07-30T09:00:00.000000000,14.408332824707031,172.89999389648438,True
12504,rhodes_2023,train,2023-07-27T16:00:00.000000000,2023-07-30T10:00:00.000000000,47.77499771118164,400.3999938964844,True
12505,rhodes_2023,train,2023-07-27T17:00:00.000000000,2023-07-30T11:00:00.000000000,95.35833740234375,571.0,True
12506,rhodes_2023,train,2023-07-27T18:00:00.000000000,2023-07-30T12:00:00.000000000,124.2166748046875,571.0,True
12507,rhodes_2023,train,2023-07-27T19:00:00.000000000,2023-07-30T13:00:00.000000000,163.06666564941406,571.0,True
12508,rhodes_2023,train,2023-07-27T20:00:00.000000000,2023-07-30T14:00:00.000000000,163.06666564941406,571.0,True
12509,rhodes_2023,train,2023-07-27T21:00:00.000000000,2023-07-30T15:00:00.000000000,163.06666564941406,571.0,True
12510,rhodes_2023,train,2023-07-27T22:00:00.000000000,2023-07-30T17:00:00.000000000,163.06666564941406,571.0,True
12511,rhodes_2023,train,2023-07-27T23:00:00.000000000,2023-07-30T18:00:00.000000000,163.06666564941406,571.0,True
12512,rhodes_2023,train,2023-07-28T00:00:00.000000000,2023-07-30T19:00:00.000000000,163.06666564941406,571.0,True
12513,rhodes_2023,train,2023-07-28T01:00:00.000000000,2023-07-30T20:00:00.000000000,163.06666564941406,571.0,True
12514,rhodes_2023,train,2023-07-28T03:00:00.000000000,2023-07-30T21:00:00.000000000,163.06666564941406,571.0,True
12515,rhodes_2023,train,2023-07-28T05:00:00.000000000,2023-07-30T22:00:00.000000000,148.65834045410156,571.0,True
12516,rhodes_2023,train,2023-07-28T07:00:00.000000000,2023-07-30T23:00:00.000000000,115.29166412353516,571.0,True
12517,rhodes_2023,train,2023-07-28T08:00:00.000000000,2023-07-31T00:00:00.000000000,67.70833587646484,466.20001220703125,True
12518,rhodes_2023,train,2023-07-28T09:00:00.000000000,2023-07-31T01:00:00.000000000,38.85000228881836,466.20001220703125,True
12519,rhodes_2023,train,2023-07-28T11:00:00.000000000,2023-07-31T02:00:00.000000000,0.0,0.0,True
12520,rhodes_2023,train,2023-07-28T12:00:00.000000000,2023-07-31T03:00:00.000000000,0.0,0.0,True
12521,rhodes_2023,train,2023-07-28T13:00:00.000000000,2023-07-31T04:00:00.000000000,0.0,0.0,True
12522,rhodes_2023,train,2023-07-28T14:00:00.000000000,2023-07-31T05:00:00.000000000,0.0,0.0,True
12523,rhodes_2023,train,2023-07-28T15:00:00.000000000,2023-07-31T06:00:00.000000000,0.0,0.0,True
12524,rhodes_2023,train,2023-07-28T16:00:00.000000000,2023-07-31T07:00:00.000000000,0.0,0.0,True
12525,rhodes_2023,train,2023-07-28T17:00:00.000000000,2023-07-31T08:00:00.000000000,0.0,0.0,True
12526,rhodes_2023,train,2023-07-28T18:00:00.000000000,2023-07-31T09:00:00.000000000,0.0,0.0,True
12527,rhodes_2023,train,2023-07-28T20:00:00.000000000,2023-07-31T10:00:00.000000000,84.24166870117188,1010.9000244140625,True
12528,rhodes_2023,train,2023-07-28T21:00:00.000000000,2023-07-31T11:00:00.000000000,172.85833740234375,1063.4000244140625,True
12529,rhodes_2023,train,2023-07-28T22:00:00.000000000,2023-07-31T12:00:00.000000000,202.57501220703125,1063.4000244140625,True
12530,rhodes_2023,train,2023-07-29T00:00:00.000000000,2023-07-31T13:00:00.000000000,202.57501220703125,1063.4000244140625,True
12531,rhodes_2023,train,2023-07-29T01:00:00.000000000,2023-07-31T14:00:00.000000000,202.57501220703125,1063.4000244140625,True
12532,rhodes_2023,train,2023-07-29T02:00:00.000000000,2023-07-31T15:00:00.000000000,202.57501220703125,1063.4000244140625,True
12533,rhodes_2023,train,2023-07-29T03:00:00.000000000,2023-07-31T16:00:00.000000000,202.5749969482422,1063.4000244140625,True
12534,rhodes_2023,train,2023-07-29T04:00:00.000000000,2023-07-31T17:00:00.000000000,202.57501220703125,1063.4000244140625,True
12535,rhodes_2023,train,2023-07-29T05:00:00.000000000,2023-07-31T18:00:00.000000000,202.5749969482422,1063.4000244140625,True
12536,rhodes_2023,train,2023-07-29T06:00:00.000000000,2023-07-31T19:00:00.000000000,202.57501220703125,1063.4000244140625,True
12537,rhodes_2023,train,2023-07-29T07:00:00.000000000,2023-07-31T20:00:00.000000000,202.5749969482422,1063.4000244140625,True
12538,rhodes_2023,train,2023-07-29T08:00:00.000000000,2023-07-31T21:00:00.000000000,202.57501220703125,1063.4000244140625,True
12539,rhodes_2023,train,2023-07-29T09:00:00.000000000,2023-07-31T22:00:00.000000000,118.33333587646484,1063.4000244140625,True
12540,rhodes_2023,train,2023-07-29T10:00:00.000000000,2023-07-31T23:00:00.000000000,29.71666717529297,356.6000061035156,True
12541,sameiro_2022,train,2022-08-07T00:00:00.000000000,2022-08-10T02:00:00.000000000,10040.3583984375,20815.099609375,True
12542,sameiro_2022,train,2022-08-07T01:00:00.000000000,2022-08-10T03:00:00.000000000,9368.6904296875,20815.099609375,True
12543,sameiro_2022,train,2022-08-07T02:00:00.000000000,2022-08-10T04:00:00.000000000,8618.3251953125,20815.099609375,True
12544,sameiro_2022,train,2022-08-07T03:00:00.000000000,2022-08-10T05:00:00.000000000,7567.81591796875,20815.099609375,True
12545,sameiro_2022,train,2022-08-07T04:00:00.000000000,2022-08-10T06:00:00.000000000,5872.49169921875,17727.69921875,True
12546,sameiro_2022,train,2022-08-07T05:00:00.000000000,2022-08-10T07:00:00.000000000,4459.0166015625,10096.7998046875,True
12547,sameiro_2022,train,2022-08-07T06:00:00.000000000,2022-08-10T08:00:00.000000000,3709.524658203125,8925.900390625,True
12548,sameiro_2022,train,2022-08-07T07:00:00.000000000,2022-08-10T09:00:00.000000000,3371.841064453125,6447.2998046875,True
12549,sameiro_2022,train,2022-08-07T09:00:00.000000000,2022-08-10T12:00:00.000000000,2950.449951171875,6447.2998046875,True
12550,sameiro_2022,train,2022-08-07T13:00:00.000000000,2022-08-10T13:00:00.000000000,2539.75,6447.2998046875,True
12551,sameiro_2022,train,2022-08-07T14:00:00.000000000,2022-08-10T14:00:00.000000000,2002.4749755859375,5752.0,True
12552,sameiro_2022,train,2022-08-07T18:00:00.000000000,2022-08-10T15:00:00.000000000,1630.56640625,5752.0,True
12553,sameiro_2022,train,2022-08-07T19:00:00.000000000,2022-08-10T16:00:00.000000000,2940.099853515625,21466.400390625,True
12554,sameiro_2022,train,2022-08-07T20:00:00.000000000,2022-08-10T17:00:00.000000000,4999.38330078125,27846.69921875,True
12555,sameiro_2022,train,2022-08-07T23:00:00.000000000,2022-08-10T18:00:00.000000000,6579.64990234375,27846.69921875,True
12556,sameiro_2022,train,2022-08-08T01:00:00.000000000,2022-08-10T19:00:00.000000000,7841.69970703125,27846.69921875,True
12557,sameiro_2022,train,2022-08-08T02:00:00.000000000,2022-08-10T20:00:00.000000000,9578.25,27846.69921875,True
12558,sameiro_2022,train,2022-08-08T04:00:00.000000000,2022-08-10T21:00:00.000000000,11442.81640625,27846.69921875,True
12559,sameiro_2022,train,2022-08-08T05:00:00.000000000,2022-08-10T22:00:00.000000000,12345.31640625,27846.69921875,True
12560,sameiro_2022,train,2022-08-08T06:00:00.000000000,2022-08-10T23:00:00.000000000,12261.2587890625,27846.69921875,True
12561,sameiro_2022,train,2022-08-08T07:00:00.000000000,2022-08-11T00:00:00.000000000,12955.43359375,27846.69921875,True
12562,sameiro_2022,train,2022-08-08T12:00:00.000000000,2022-08-11T01:00:00.000000000,13167.94140625,27846.69921875,True
12563,sameiro_2022,train,2022-08-08T13:00:00.000000000,2022-08-11T02:00:00.000000000,13412.7822265625,27846.69921875,True
12564,sameiro_2022,train,2022-08-08T14:00:00.000000000,2022-08-11T03:00:00.000000000,13528.7998046875,27846.69921875,True
12565,sameiro_2022,train,2022-08-08T15:00:00.000000000,2022-08-11T04:00:00.000000000,11852.1650390625,27846.69921875,True
12566,sameiro_2022,train,2022-08-08T16:00:00.000000000,2022-08-11T05:00:00.000000000,9590.4580078125,23140.80078125,True
12567,sameiro_2022,train,2022-08-08T17:00:00.000000000,2022-08-11T06:00:00.000000000,7997.06640625,23140.80078125,True
12568,sameiro_2022,train,2022-08-08T18:00:00.000000000,2022-08-11T07:00:00.000000000,6662.30810546875,23140.80078125,True
12569,sameiro_2022,train,2022-08-08T19:00:00.000000000,2022-08-11T08:00:00.000000000,5003.98388671875,23140.80078125,True
12570,sameiro_2022,train,2022-08-08T20:00:00.000000000,2022-08-11T09:00:00.000000000,3268.8583984375,11932.900390625,True
12571,sameiro_2022,train,2022-08-08T21:00:00.000000000,2022-08-11T10:00:00.000000000,2532.591552734375,8639.7998046875,True
12572,sameiro_2022,train,2022-08-08T22:00:00.000000000,2022-08-11T11:00:00.000000000,3034.833251953125,9891.900390625,True
12573,sameiro_2022,train,2022-08-08T23:00:00.000000000,2022-08-11T12:00:00.000000000,4253.41650390625,23262.80078125,True
12574,sameiro_2022,train,2022-08-09T00:00:00.000000000,2022-08-11T13:00:00.000000000,5881.8671875,23262.80078125,True
12575,sameiro_2022,train,2022-08-09T01:00:00.000000000,2022-08-11T14:00:00.000000000,7195.224609375,23262.80078125,True
12576,sameiro_2022,train,2022-08-09T02:00:00.000000000,2022-08-11T15:00:00.000000000,9602.0087890625,30875.80078125,True
12577,sameiro_2022,train,2022-08-09T03:00:00.000000000,2022-08-11T16:00:00.000000000,13014.2333984375,42293.5,True
12578,sameiro_2022,train,2022-08-09T04:00:00.000000000,2022-08-11T17:00:00.000000000,14144.5927734375,42293.5,True
12579,sameiro_2022,train,2022-08-09T05:00:00.000000000,2022-08-11T18:00:00.000000000,14387.8994140625,42293.5,True
12580,sameiro_2022,train,2022-08-09T06:00:00.000000000,2022-08-11T19:00:00.000000000,14995.9169921875,42293.5,True
12581,sameiro_2022,train,2022-08-09T07:00:00.000000000,2022-08-11T20:00:00.000000000,15318.30078125,42293.5,True
12582,sameiro_2022,train,2022-08-09T08:00:00.000000000,2022-08-11T21:00:00.000000000,15292.5595703125,42293.5,True
12583,sameiro_2022,train,2022-08-09T09:00:00.000000000,2022-08-11T22:00:00.000000000,15206.4423828125,42293.5,True
12584,sameiro_2022,train,2022-08-09T10:00:00.000000000,2022-08-11T23:00:00.000000000,14497.9091796875,42293.5,True
12585,sameiro_2022,train,2022-08-09T11:00:00.000000000,2022-08-12T00:00:00.000000000,12598.31640625,42293.5,True
12586,sameiro_2022,train,2022-08-09T12:00:00.000000000,2022-08-12T01:00:00.000000000,10841.5087890625,42293.5,True
12587,sameiro_2022,train,2022-08-09T13:00:00.000000000,2022-08-12T02:00:00.000000000,9309.9658203125,42293.5,True
12588,sameiro_2022,train,2022-08-09T14:00:00.000000000,2022-08-12T03:00:00.000000000,6760.53369140625,42293.5,True
12589,sameiro_2022,train,2022-08-09T15:00:00.000000000,2022-08-12T04:00:00.000000000,3260.533447265625,14270.5,True
12590,sameiro_2022,train,2022-08-09T16:00:00.000000000,2022-08-12T05:00:00.000000000,2076.724853515625,8235.2001953125,True
12591,sameiro_2022,train,2022-08-09T17:00:00.000000000,2022-08-12T06:00:00.000000000,1789.3917236328125,8235.2001953125,True
12592,sameiro_2022,train,2022-08-09T18:00:00.000000000,2022-08-12T07:00:00.000000000,1154.13330078125,5278.5,True
12593,sameiro_2022,train,2022-08-09T19:00:00.000000000,2022-08-12T08:00:00.000000000,772.0249633789062,2064.300048828125,True
12594,sameiro_2022,train,2022-08-09T20:00:00.000000000,2022-08-12T09:00:00.000000000,688.5249633789062,2064.300048828125,True
12595,sameiro_2022,train,2022-08-09T21:00:00.000000000,2022-08-12T13:00:00.000000000,577.1583251953125,1389.5,True
12596,sameiro_2022,train,2022-08-09T22:00:00.000000000,2022-08-12T14:00:00.000000000,553.3250122070312,1103.5,True
12597,sameiro_2022,train,2022-08-09T23:00:00.000000000,2022-08-12T15:00:00.000000000,550.0582885742188,1103.5,True
12598,sameiro_2022,train,2022-08-10T00:00:00.000000000,2022-08-12T16:00:00.000000000,486.36669921875,1103.5,True
12599,sameiro_2022,train,2022-08-10T01:00:00.000000000,2022-08-12T17:00:00.000000000,483.0,1103.5,True
12600,sameiro_2022,train,2022-08-10T02:00:00.000000000,2022-08-12T18:00:00.000000000,459.4499816894531,1103.5,True
12601,sameiro_2022,train,2022-08-10T03:00:00.000000000,2022-08-12T19:00:00.000000000,434.99169921875,1103.5,True
12602,sameiro_2022,train,2022-08-10T04:00:00.000000000,2022-08-12T20:00:00.000000000,429.5916748046875,1103.5,True
12603,sameiro_2022,train,2022-08-10T05:00:00.000000000,2022-08-12T21:00:00.000000000,424.8833312988281,1103.5,True
12604,sameiro_2022,train,2022-08-10T06:00:00.000000000,2022-08-12T22:00:00.000000000,373.875,1103.5,True
12605,sameiro_2022,train,2022-08-10T07:00:00.000000000,2022-08-12T23:00:00.000000000,316.10833740234375,1103.5,True
