sample_idx,event_name,split,input_start_utc,target_end_utc,target_mean_frp,target_max_frp
4902,castellon_2023,train,2023-03-27T17:00:00.000000000,2023-03-30T04:00:00.000000000,0.0,0.0
4903,castellon_2023,train,2023-03-27T18:00:00.000000000,2023-03-30T05:00:00.000000000,0.0,0.0
4904,castellon_2023,train,2023-03-27T19:00:00.000000000,2023-03-30T06:00:00.000000000,0.0,0.0
4905,castellon_2023,train,2023-03-27T20:00:00.000000000,2023-03-30T07:00:00.000000000,0.0,0.0
4906,castellon_2023,train,2023-03-27T21:00:00.000000000,2023-03-30T08:00:00.000000000,0.0,0.0
4907,castellon_2023,train,2023-03-27T22:00:00.000000000,2023-03-30T09:00:00.000000000,0.0,0.0
4908,castellon_2023,train,2023-03-27T23:00:00.000000000,2023-03-30T10:00:00.000000000,0.0,0.0
4909,castellon_2023,train,2023-03-28T00:00:00.000000000,2023-03-30T11:00:00.000000000,0.0,0.0
4910,castellon_2023,train,2023-03-28T01:00:00.000000000,2023-03-30T12:00:00.000000000,0.0,0.0
4911,castellon_2023,train,2023-03-28T02:00:00.000000000,2023-03-30T13:00:00.000000000,0.0,0.0
4912,castellon_2023,train,2023-03-28T03:00:00.000000000,2023-03-30T14:00:00.000000000,0.0,0.0
4913,castellon_2023,train,2023-03-28T04:00:00.000000000,2023-03-30T15:00:00.000000000,0.0,0.0
4914,castellon_2023,train,2023-03-28T05:00:00.000000000,2023-03-30T16:00:00.000000000,0.0,0.0
4915,castellon_2023,train,2023-03-28T06:00:00.000000000,2023-03-30T17:00:00.000000000,0.0,0.0
4916,castellon_2023,train,2023-03-28T07:00:00.000000000,2023-03-30T18:00:00.000000000,0.0,0.0
4917,castellon_2023,train,2023-03-28T08:00:00.000000000,2023-03-30T19:00:00.000000000,0.0,0.0
4918,castellon_2023,train,2023-03-28T09:00:00.000000000,2023-03-30T20:00:00.000000000,0.0,0.0
4919,castellon_2023,train,2023-03-28T10:00:00.000000000,2023-03-30T21:00:00.000000000,0.0,0.0
4920,castellon_2023,train,2023-03-28T11:00:00.000000000,2023-03-30T22:00:00.000000000,0.0,0.0
4921,castellon_2023,train,2023-03-28T12:00:00.000000000,2023-03-30T23:00:00.000000000,0.0,0.0
4922,castellon_2023,train,2023-03-28T13:00:00.000000000,2023-03-31T00:00:00.000000000,0.0,0.0
4923,castellon_2023,train,2023-03-28T14:00:00.000000000,2023-03-31T01:00:00.000000000,0.0,0.0
4924,castellon_2023,train,2023-03-28T15:00:00.000000000,2023-03-31T02:00:00.000000000,0.0,0.0
4925,castellon_2023,train,2023-03-28T16:00:00.000000000,2023-03-31T03:00:00.000000000,0.0,0.0
4926,castellon_2023,train,2023-03-28T17:00:00.000000000,2023-03-31T04:00:00.000000000,0.0,0.0
4927,castellon_2023,train,2023-03-28T18:00:00.000000000,2023-03-31T05:00:00.000000000,0.0,0.0
4928,castellon_2023,train,2023-03-28T19:00:00.000000000,2023-03-31T06:00:00.000000000,0.0,0.0
4929,castellon_2023,train,2023-03-28T20:00:00.000000000,2023-03-31T07:00:00.000000000,0.0,0.0
4930,castellon_2023,train,2023-03-28T21:00:00.000000000,2023-03-31T08:00:00.000000000,0.0,0.0
4931,castellon_2023,train,2023-03-28T22:00:00.000000000,2023-03-31T09:00:00.000000000,0.0,0.0
4932,castellon_2023,train,2023-03-28T23:00:00.000000000,2023-03-31T10:00:00.000000000,0.0,0.0
4933,castellon_2023,train,2023-03-29T00:00:00.000000000,2023-03-31T11:00:00.000000000,0.0,0.0
4934,castellon_2023,train,2023-03-29T01:00:00.000000000,2023-03-31T12:00:00.000000000,0.0,0.0
4935,castellon_2023,train,2023-03-29T02:00:00.000000000,2023-03-31T13:00:00.000000000,0.0,0.0
4936,castellon_2023,train,2023-03-29T03:00:00.000000000,2023-03-31T14:00:00.000000000,0.0,0.0
4937,castellon_2023,train,2023-03-29T04:00:00.000000000,2023-03-31T15:00:00.000000000,0.0,0.0
4938,castellon_2023,train,2023-03-29T05:00:00.000000000,2023-03-31T16:00:00.000000000,0.0,0.0
4939,castellon_2023,train,2023-03-29T06:00:00.000000000,2023-03-31T17:00:00.000000000,0.0,0.0
4940,castellon_2023,train,2023-03-29T07:00:00.000000000,2023-03-31T18:00:00.000000000,0.0,0.0
4941,castellon_2023,train,2023-03-29T08:00:00.000000000,2023-03-31T19:00:00.000000000,0.0,0.0
4942,castellon_2023,train,2023-03-29T09:00:00.000000000,2023-03-31T20:00:00.000000000,0.0,0.0
4943,castellon_2023,train,2023-03-29T10:00:00.000000000,2023-03-31T21:00:00.000000000,0.0,0.0
4944,castellon_2023,train,2023-03-29T11:00:00.000000000,2023-03-31T22:00:00.000000000,0.0,0.0
4945,castellon_2023,train,2023-03-29T12:00:00.000000000,2023-03-31T23:00:00.000000000,0.0,0.0
4946,castellon_2023,train,2023-03-29T13:00:00.000000000,2023-04-01T00:00:00.000000000,0.0,0.0
4947,castellon_2023,train,2023-03-29T14:00:00.000000000,2023-04-01T01:00:00.000000000,0.0,0.0
4948,castellon_2023,train,2023-03-29T15:00:00.000000000,2023-04-01T02:00:00.000000000,0.0,0.0
4949,castellon_2023,train,2023-03-29T16:00:00.000000000,2023-04-01T03:00:00.000000000,0.0,0.0
4950,castellon_2023,train,2023-03-29T17:00:00.000000000,2023-04-01T04:00:00.000000000,0.0,0.0
4951,castellon_2023,train,2023-03-29T18:00:00.000000000,2023-04-01T05:00:00.000000000,0.0,0.0
4952,castellon_2023,train,2023-03-29T19:00:00.000000000,2023-04-01T06:00:00.000000000,0.0,0.0
4953,castellon_2023,train,2023-03-29T20:00:00.000000000,2023-04-01T07:00:00.000000000,0.0,0.0
4954,castellon_2023,train,2023-03-29T21:00:00.000000000,2023-04-01T08:00:00.000000000,0.0,0.0
4955,castellon_2023,train,2023-03-29T22:00:00.000000000,2023-04-01T09:00:00.000000000,0.0,0.0
4956,castellon_2023,train,2023-03-29T23:00:00.000000000,2023-04-01T10:00:00.000000000,0.0,0.0
4957,castellon_2023,train,2023-03-30T00:00:00.000000000,2023-04-01T11:00:00.000000000,0.0,0.0
4958,castellon_2023,train,2023-03-30T01:00:00.000000000,2023-04-01T12:00:00.000000000,0.0,0.0
4959,castellon_2023,train,2023-03-30T02:00:00.000000000,2023-04-01T13:00:00.000000000,0.0,0.0
4960,castellon_2023,train,2023-03-30T03:00:00.000000000,2023-04-01T14:00:00.000000000,0.0,0.0
4961,castellon_2023,train,2023-03-30T04:00:00.000000000,2023-04-01T15:00:00.000000000,0.0,0.0
4962,castellon_2023,train,2023-03-30T05:00:00.000000000,2023-04-01T16:00:00.000000000,0.0,0.0
4963,castellon_2023,train,2023-03-30T06:00:00.000000000,2023-04-01T17:00:00.000000000,0.0,0.0
4964,castellon_2023,train,2023-03-30T07:00:00.000000000,2023-04-01T18:00:00.000000000,0.0,0.0
4965,castellon_2023,train,2023-03-30T08:00:00.000000000,2023-04-01T19:00:00.000000000,0.0,0.0
4966,castellon_2023,train,2023-03-30T09:00:00.000000000,2023-04-01T20:00:00.000000000,0.0,0.0
4967,castellon_2023,train,2023-03-30T10:00:00.000000000,2023-04-01T21:00:00.000000000,0.0,0.0
4968,castellon_2023,train,2023-03-30T11:00:00.000000000,2023-04-01T22:00:00.000000000,0.0,0.0
4969,castellon_2023,train,2023-03-30T12:00:00.000000000,2023-04-01T23:00:00.000000000,0.0,0.0
4970,castellon_2023,train,2023-03-30T13:00:00.000000000,2023-04-02T00:00:00.000000000,0.0,0.0
4971,castellon_2023,train,2023-03-30T14:00:00.000000000,2023-04-02T01:00:00.000000000,0.0,0.0
4972,castellon_2023,train,2023-03-30T15:00:00.000000000,2023-04-02T02:00:00.000000000,0.0,0.0
4973,castellon_2023,train,2023-03-30T16:00:00.000000000,2023-04-02T03:00:00.000000000,0.0,0.0
4974,castellon_2023,train,2023-03-30T17:00:00.000000000,2023-04-02T04:00:00.000000000,0.0,0.0
4975,castellon_2023,train,2023-03-30T18:00:00.000000000,2023-04-02T05:00:00.000000000,0.0,0.0
4976,castellon_2023,train,2023-03-30T19:00:00.000000000,2023-04-02T06:00:00.000000000,0.0,0.0
4977,castellon_2023,train,2023-03-30T20:00:00.000000000,2023-04-02T07:00:00.000000000,0.0,0.0
4978,castellon_2023,train,2023-03-30T21:00:00.000000000,2023-04-02T08:00:00.000000000,0.0,0.0
4979,castellon_2023,train,2023-03-30T22:00:00.000000000,2023-04-02T09:00:00.000000000,0.0,0.0
4980,castellon_2023,train,2023-03-30T23:00:00.000000000,2023-04-02T10:00:00.000000000,0.0,0.0
4981,castellon_2023,train,2023-03-31T00:00:00.000000000,2023-04-02T11:00:00.000000000,0.0,0.0
4982,castellon_2023,train,2023-03-31T01:00:00.000000000,2023-04-02T12:00:00.000000000,0.0,0.0
4983,castellon_2023,train,2023-03-31T02:00:00.000000000,2023-04-02T13:00:00.000000000,0.0,0.0
4984,castellon_2023,train,2023-03-31T03:00:00.000000000,2023-04-02T14:00:00.000000000,0.0,0.0
4985,castellon_2023,train,2023-03-31T04:00:00.000000000,2023-04-02T15:00:00.000000000,0.0,0.0
4986,castellon_2023,train,2023-03-31T05:00:00.000000000,2023-04-02T16:00:00.000000000,0.0,0.0
4987,castellon_2023,train,2023-03-31T06:00:00.000000000,2023-04-02T17:00:00.000000000,0.0,0.0
4988,castellon_2023,train,2023-03-31T07:00:00.000000000,2023-04-02T18:00:00.000000000,0.0,0.0
4989,castellon_2023,train,2023-03-31T08:00:00.000000000,2023-04-02T19:00:00.000000000,0.0,0.0
4990,castellon_2023,train,2023-03-31T09:00:00.000000000,2023-04-02T20:00:00.000000000,0.0,0.0
4991,castellon_2023,train,2023-03-31T10:00:00.000000000,2023-04-02T21:00:00.000000000,0.0,0.0
4992,castellon_2023,train,2023-03-31T11:00:00.000000000,2023-04-02T22:00:00.000000000,0.0,0.0
4993,castellon_2023,train,2023-03-31T12:00:00.000000000,2023-04-02T23:00:00.000000000,0.0,0.0
4994,castellon_2023,train,2023-03-31T13:00:00.000000000,2023-04-03T00:00:00.000000000,0.0,0.0
4995,castellon_2023,train,2023-03-31T14:00:00.000000000,2023-04-03T01:00:00.000000000,0.0,0.0
4996,castellon_2023,train,2023-03-31T15:00:00.000000000,2023-04-03T02:00:00.000000000,0.0,0.0
4997,castellon_2023,train,2023-03-31T16:00:00.000000000,2023-04-03T03:00:00.000000000,0.0,0.0
4998,castellon_2023,train,2023-03-31T17:00:00.000000000,2023-04-03T04:00:00.000000000,0.0,0.0
4999,castellon_2023,train,2023-03-31T18:00:00.000000000,2023-04-03T05:00:00.000000000,0.0,0.0
5000,castellon_2023,train,2023-03-31T19:00:00.000000000,2023-04-03T06:00:00.000000000,0.0,0.0
5001,castellon_2023,train,2023-03-31T20:00:00.000000000,2023-04-03T07:00:00.000000000,0.0,0.0
5002,castellon_2023,train,2023-03-31T21:00:00.000000000,2023-04-03T08:00:00.000000000,0.0,0.0
5003,castellon_2023,train,2023-03-31T22:00:00.000000000,2023-04-03T09:00:00.000000000,0.0,0.0
5004,castellon_2023,train,2023-03-31T23:00:00.000000000,2023-04-03T10:00:00.000000000,0.0,0.0
5005,castellon_2023,train,2023-04-01T00:00:00.000000000,2023-04-03T11:00:00.000000000,0.0,0.0
5006,castellon_2023,train,2023-04-01T01:00:00.000000000,2023-04-03T12:00:00.000000000,0.0,0.0
5007,castellon_2023,train,2023-04-01T02:00:00.000000000,2023-04-03T13:00:00.000000000,0.0,0.0
5008,castellon_2023,train,2023-04-01T03:00:00.000000000,2023-04-03T14:00:00.000000000,0.0,0.0
5009,castellon_2023,train,2023-04-01T04:00:00.000000000,2023-04-03T15:00:00.000000000,0.0,0.0
5010,castellon_2023,train,2023-04-01T05:00:00.000000000,2023-04-03T16:00:00.000000000,0.0,0.0
5011,castellon_2023,train,2023-04-01T06:00:00.000000000,2023-04-03T17:00:00.000000000,0.0,0.0
5012,castellon_2023,train,2023-04-01T07:00:00.000000000,2023-04-03T18:00:00.000000000,0.0,0.0
5013,castellon_2023,train,2023-04-01T08:00:00.000000000,2023-04-03T19:00:00.000000000,0.0,0.0
5014,castellon_2023,train,2023-04-01T09:00:00.000000000,2023-04-03T20:00:00.000000000,0.0,0.0
5015,castellon_2023,train,2023-04-01T10:00:00.000000000,2023-04-03T21:00:00.000000000,0.0,0.0
5016,castellon_2023,train,2023-04-01T11:00:00.000000000,2023-04-03T22:00:00.000000000,0.0,0.0
5017,castellon_2023,train,2023-04-01T12:00:00.000000000,2023-04-03T23:00:00.000000000,0.0,0.0
5018,castellon_2023,train,2023-04-01T13:00:00.000000000,2023-04-04T00:00:00.000000000,0.0,0.0
5019,castellon_2023,train,2023-04-01T14:00:00.000000000,2023-04-04T01:00:00.000000000,0.0,0.0
5020,castellon_2023,train,2023-04-01T15:00:00.000000000,2023-04-04T02:00:00.000000000,0.0,0.0
5021,castellon_2023,train,2023-04-01T16:00:00.000000000,2023-04-04T03:00:00.000000000,0.0,0.0
5022,castellon_2023,train,2023-04-01T17:00:00.000000000,2023-04-04T04:00:00.000000000,0.0,0.0
5023,castellon_2023,train,2023-04-01T18:00:00.000000000,2023-04-04T05:00:00.000000000,0.0,0.0
5024,castellon_2023,train,2023-04-01T19:00:00.000000000,2023-04-04T06:00:00.000000000,0.0,0.0
5025,castellon_2023,train,2023-04-01T20:00:00.000000000,2023-04-04T07:00:00.000000000,0.0,0.0
5026,castellon_2023,train,2023-04-01T21:00:00.000000000,2023-04-04T08:00:00.000000000,0.0,0.0
5027,castellon_2023,train,2023-04-01T22:00:00.000000000,2023-04-04T09:00:00.000000000,0.0,0.0
5028,castellon_2023,train,2023-04-01T23:00:00.000000000,2023-04-04T10:00:00.000000000,0.0,0.0
5029,castellon_2023,train,2023-04-02T00:00:00.000000000,2023-04-04T11:00:00.000000000,0.0,0.0
5030,castellon_2023,train,2023-04-02T01:00:00.000000000,2023-04-04T12:00:00.000000000,0.0,0.0
5031,castellon_2023,train,2023-04-02T02:00:00.000000000,2023-04-04T13:00:00.000000000,0.0,0.0
5032,castellon_2023,train,2023-04-02T03:00:00.000000000,2023-04-04T14:00:00.000000000,0.0,0.0
5033,castellon_2023,train,2023-04-02T04:00:00.000000000,2023-04-04T15:00:00.000000000,0.0,0.0
5034,castellon_2023,train,2023-04-02T05:00:00.000000000,2023-04-04T16:00:00.000000000,0.0,0.0
5035,castellon_2023,train,2023-04-02T06:00:00.000000000,2023-04-04T17:00:00.000000000,0.0,0.0
5036,castellon_2023,train,2023-04-02T07:00:00.000000000,2023-04-04T18:00:00.000000000,0.0,0.0
5037,castellon_2023,train,2023-04-02T08:00:00.000000000,2023-04-04T19:00:00.000000000,0.0,0.0
5038,castellon_2023,train,2023-04-02T09:00:00.000000000,2023-04-04T20:00:00.000000000,0.0,0.0
5039,castellon_2023,train,2023-04-02T10:00:00.000000000,2023-04-04T21:00:00.000000000,0.0,0.0
5040,castellon_2023,train,2023-04-02T11:00:00.000000000,2023-04-04T22:00:00.000000000,0.0,0.0
5041,castellon_2023,train,2023-04-02T12:00:00.000000000,2023-04-04T23:00:00.000000000,0.0,0.0
5042,castellon_2023,train,2023-04-02T13:00:00.000000000,2023-04-05T00:00:00.000000000,0.0,0.0
5043,castellon_2023,train,2023-04-02T14:00:00.000000000,2023-04-05T01:00:00.000000000,0.0,0.0
5044,castellon_2023,train,2023-04-02T15:00:00.000000000,2023-04-05T02:00:00.000000000,0.0,0.0
5045,castellon_2023,train,2023-04-02T16:00:00.000000000,2023-04-05T03:00:00.000000000,0.0,0.0
5046,castellon_2023,train,2023-04-02T17:00:00.000000000,2023-04-05T04:00:00.000000000,0.0,0.0
5047,castellon_2023,train,2023-04-02T18:00:00.000000000,2023-04-05T05:00:00.000000000,0.0,0.0
5048,castellon_2023,train,2023-04-02T19:00:00.000000000,2023-04-05T06:00:00.000000000,0.0,0.0
5049,castellon_2023,train,2023-04-02T20:00:00.000000000,2023-04-05T07:00:00.000000000,0.0,0.0
5050,castellon_2023,train,2023-04-02T21:00:00.000000000,2023-04-05T08:00:00.000000000,0.0,0.0
5051,castellon_2023,train,2023-04-02T22:00:00.000000000,2023-04-05T09:00:00.000000000,0.0,0.0
5052,castellon_2023,train,2023-04-02T23:00:00.000000000,2023-04-05T10:00:00.000000000,9.866666793823242,118.4000015258789
5053,castellon_2023,train,2023-04-03T00:00:00.000000000,2023-04-05T11:00:00.000000000,9.866666793823242,118.4000015258789
5054,castellon_2023,train,2023-04-03T01:00:00.000000000,2023-04-05T12:00:00.000000000,9.866666793823242,118.4000015258789
5055,castellon_2023,train,2023-04-03T02:00:00.000000000,2023-04-05T13:00:00.000000000,9.866666793823242,118.4000015258789
5056,castellon_2023,train,2023-04-03T03:00:00.000000000,2023-04-05T14:00:00.000000000,9.866666793823242,118.4000015258789
5057,castellon_2023,train,2023-04-03T04:00:00.000000000,2023-04-05T15:00:00.000000000,9.866666793823242,118.4000015258789
5058,castellon_2023,train,2023-04-03T05:00:00.000000000,2023-04-05T16:00:00.000000000,9.866666793823242,118.4000015258789
5059,castellon_2023,train,2023-04-03T06:00:00.000000000,2023-04-05T17:00:00.000000000,9.866666793823242,118.4000015258789
5060,castellon_2023,train,2023-04-03T07:00:00.000000000,2023-04-05T18:00:00.000000000,9.866666793823242,118.4000015258789
5061,castellon_2023,train,2023-04-03T08:00:00.000000000,2023-04-05T19:00:00.000000000,9.866666793823242,118.4000015258789
5062,castellon_2023,train,2023-04-03T09:00:00.000000000,2023-04-05T20:00:00.000000000,9.866666793823242,118.4000015258789
5063,castellon_2023,train,2023-04-03T10:00:00.000000000,2023-04-05T21:00:00.000000000,9.866666793823242,118.4000015258789
5064,castellon_2023,train,2023-04-03T11:00:00.000000000,2023-04-05T22:00:00.000000000,0.0,0.0
5065,castellon_2023,train,2023-04-03T12:00:00.000000000,2023-04-05T23:00:00.000000000,0.0,0.0
5066,castellon_2023,train,2023-04-03T13:00:00.000000000,2023-04-06T00:00:00.000000000,0.0,0.0
5067,castellon_2023,train,2023-04-03T14:00:00.000000000,2023-04-06T01:00:00.000000000,0.0,0.0
5068,castellon_2023,train,2023-04-03T15:00:00.000000000,2023-04-06T02:00:00.000000000,0.0,0.0
5069,castellon_2023,train,2023-04-03T16:00:00.000000000,2023-04-06T03:00:00.000000000,0.0,0.0
5070,castellon_2023,train,2023-04-03T17:00:00.000000000,2023-04-06T04:00:00.000000000,0.0,0.0
5071,castellon_2023,train,2023-04-03T18:00:00.000000000,2023-04-06T05:00:00.000000000,0.0,0.0
5072,castellon_2023,train,2023-04-03T19:00:00.000000000,2023-04-06T06:00:00.000000000,0.0,0.0
5073,castellon_2023,train,2023-04-03T20:00:00.000000000,2023-04-06T07:00:00.000000000,0.0,0.0
5074,castellon_2023,train,2023-04-03T21:00:00.000000000,2023-04-06T08:00:00.000000000,0.0,0.0
5075,castellon_2023,train,2023-04-03T22:00:00.000000000,2023-04-06T09:00:00.000000000,0.0,0.0
5076,castellon_2023,train,2023-04-03T23:00:00.000000000,2023-04-06T10:00:00.000000000,0.0,0.0
5077,castellon_2023,train,2023-04-04T00:00:00.000000000,2023-04-06T11:00:00.000000000,0.0,0.0
5078,castellon_2023,train,2023-04-04T01:00:00.000000000,2023-04-06T12:00:00.000000000,0.0,0.0
5079,castellon_2023,train,2023-04-04T02:00:00.000000000,2023-04-06T13:00:00.000000000,0.0,0.0
5080,castellon_2023,train,2023-04-04T03:00:00.000000000,2023-04-06T14:00:00.000000000,0.0,0.0
5081,castellon_2023,train,2023-04-04T04:00:00.000000000,2023-04-06T15:00:00.000000000,0.0,0.0
5082,castellon_2023,train,2023-04-04T05:00:00.000000000,2023-04-06T16:00:00.000000000,0.0,0.0
5083,castellon_2023,train,2023-04-04T06:00:00.000000000,2023-04-06T17:00:00.000000000,0.0,0.0
5084,castellon_2023,train,2023-04-04T07:00:00.000000000,2023-04-06T18:00:00.000000000,0.0,0.0
5085,castellon_2023,train,2023-04-04T08:00:00.000000000,2023-04-06T19:00:00.000000000,0.0,0.0
5086,castellon_2023,train,2023-04-04T09:00:00.000000000,2023-04-06T20:00:00.000000000,0.0,0.0
5087,castellon_2023,train,2023-04-04T10:00:00.000000000,2023-04-06T21:00:00.000000000,0.0,0.0
5088,castellon_2023,train,2023-04-04T11:00:00.000000000,2023-04-06T22:00:00.000000000,0.0,0.0
5089,castellon_2023,train,2023-04-04T12:00:00.000000000,2023-04-06T23:00:00.000000000,0.0,0.0
5090,castellon_2023,train,2023-04-04T13:00:00.000000000,2023-04-07T00:00:00.000000000,0.0,0.0
5091,castellon_2023,train,2023-04-04T14:00:00.000000000,2023-04-07T01:00:00.000000000,0.0,0.0
5092,castellon_2023,train,2023-04-04T15:00:00.000000000,2023-04-07T02:00:00.000000000,0.0,0.0
5093,castellon_2023,train,2023-04-04T16:00:00.000000000,2023-04-07T03:00:00.000000000,0.0,0.0
5094,castellon_2023,train,2023-04-04T17:00:00.000000000,2023-04-07T04:00:00.000000000,0.0,0.0
5095,castellon_2023,train,2023-04-04T18:00:00.000000000,2023-04-07T05:00:00.000000000,0.0,0.0
5096,castellon_2023,train,2023-04-04T19:00:00.000000000,2023-04-07T06:00:00.000000000,0.0,0.0
5097,castellon_2023,train,2023-04-04T20:00:00.000000000,2023-04-07T07:00:00.000000000,0.0,0.0
5098,castellon_2023,train,2023-04-04T21:00:00.000000000,2023-04-07T08:00:00.000000000,0.0,0.0
5099,castellon_2023,train,2023-04-04T22:00:00.000000000,2023-04-07T09:00:00.000000000,7.016666412353516,84.19999694824219
5100,castellon_2023,train,2023-04-04T23:00:00.000000000,2023-04-07T10:00:00.000000000,7.016666412353516,84.19999694824219
5101,castellon_2023,train,2023-04-05T00:00:00.000000000,2023-04-07T11:00:00.000000000,7.016666412353516,84.19999694824219
5102,castellon_2023,train,2023-04-05T01:00:00.000000000,2023-04-07T12:00:00.000000000,7.016666412353516,84.19999694824219
5103,castellon_2023,train,2023-04-05T02:00:00.000000000,2023-04-07T13:00:00.000000000,7.016666412353516,84.19999694824219
5104,castellon_2023,train,2023-04-05T03:00:00.000000000,2023-04-07T14:00:00.000000000,7.016666412353516,84.19999694824219
5105,castellon_2023,train,2023-04-05T04:00:00.000000000,2023-04-07T15:00:00.000000000,7.016666412353516,84.19999694824219
5106,castellon_2023,train,2023-04-05T05:00:00.000000000,2023-04-07T16:00:00.000000000,7.016666412353516,84.19999694824219
5107,castellon_2023,train,2023-04-05T06:00:00.000000000,2023-04-07T17:00:00.000000000,7.016666412353516,84.19999694824219
5108,castellon_2023,train,2023-04-05T07:00:00.000000000,2023-04-07T18:00:00.000000000,7.016666412353516,84.19999694824219
5109,castellon_2023,train,2023-04-05T08:00:00.000000000,2023-04-07T19:00:00.000000000,7.016666412353516,84.19999694824219
5110,castellon_2023,train,2023-04-05T09:00:00.000000000,2023-04-07T20:00:00.000000000,7.016666412353516,84.19999694824219
5111,castellon_2023,train,2023-04-05T10:00:00.000000000,2023-04-07T21:00:00.000000000,0.0,0.0
5112,castellon_2023,train,2023-04-05T11:00:00.000000000,2023-04-07T22:00:00.000000000,0.0,0.0
5113,castellon_2023,train,2023-04-05T12:00:00.000000000,2023-04-07T23:00:00.000000000,0.0,0.0
5114,castellon_2023,train,2023-04-05T13:00:00.000000000,2023-04-08T00:00:00.000000000,0.0,0.0
5115,castellon_2023,train,2023-04-05T14:00:00.000000000,2023-04-08T01:00:00.000000000,0.0,0.0
5116,castellon_2023,train,2023-04-05T15:00:00.000000000,2023-04-08T02:00:00.000000000,0.0,0.0
5117,castellon_2023,train,2023-04-05T16:00:00.000000000,2023-04-08T03:00:00.000000000,0.0,0.0
5118,castellon_2023,train,2023-04-05T17:00:00.000000000,2023-04-08T04:00:00.000000000,0.0,0.0
5119,castellon_2023,train,2023-04-05T18:00:00.000000000,2023-04-08T05:00:00.000000000,0.0,0.0
5120,castellon_2023,train,2023-04-05T19:00:00.000000000,2023-04-08T06:00:00.000000000,0.0,0.0
5121,castellon_2023,train,2023-04-05T20:00:00.000000000,2023-04-08T07:00:00.000000000,0.0,0.0
5122,castellon_2023,train,2023-04-05T21:00:00.000000000,2023-04-08T08:00:00.000000000,0.0,0.0
5123,castellon_2023,train,2023-04-05T22:00:00.000000000,2023-04-08T09:00:00.000000000,0.0,0.0
5124,castellon_2023,train,2023-04-05T23:00:00.000000000,2023-04-08T10:00:00.000000000,0.0,0.0
5125,castellon_2023,train,2023-04-06T00:00:00.000000000,2023-04-08T11:00:00.000000000,0.0,0.0
5126,castellon_2023,train,2023-04-06T01:00:00.000000000,2023-04-08T12:00:00.000000000,0.0,0.0
5127,castellon_2023,train,2023-04-06T02:00:00.000000000,2023-04-08T13:00:00.000000000,0.0,0.0
5128,castellon_2023,train,2023-04-06T03:00:00.000000000,2023-04-08T14:00:00.000000000,0.0,0.0
5129,castellon_2023,train,2023-04-06T04:00:00.000000000,2023-04-08T15:00:00.000000000,0.0,0.0
5130,castellon_2023,train,2023-04-06T05:00:00.000000000,2023-04-08T16:00:00.000000000,0.0,0.0
5131,castellon_2023,train,2023-04-06T06:00:00.000000000,2023-04-08T17:00:00.000000000,0.0,0.0
5132,castellon_2023,train,2023-04-06T07:00:00.000000000,2023-04-08T18:00:00.000000000,0.0,0.0
5133,castellon_2023,train,2023-04-06T08:00:00.000000000,2023-04-08T19:00:00.000000000,0.0,0.0
5134,castellon_2023,train,2023-04-06T09:00:00.000000000,2023-04-08T20:00:00.000000000,0.0,0.0
5135,castellon_2023,train,2023-04-06T10:00:00.000000000,2023-04-08T21:00:00.000000000,0.0,0.0
5136,castellon_2023,train,2023-04-06T11:00:00.000000000,2023-04-08T22:00:00.000000000,0.0,0.0
5137,castellon_2023,train,2023-04-06T12:00:00.000000000,2023-04-08T23:00:00.000000000,0.0,0.0
5138,castellon_2023,train,2023-04-06T13:00:00.000000000,2023-04-09T00:00:00.000000000,0.0,0.0
5139,castellon_2023,train,2023-04-06T14:00:00.000000000,2023-04-09T01:00:00.000000000,0.0,0.0
5140,castellon_2023,train,2023-04-06T15:00:00.000000000,2023-04-09T02:00:00.000000000,0.0,0.0
5141,castellon_2023,train,2023-04-06T16:00:00.000000000,2023-04-09T03:00:00.000000000,0.0,0.0
5142,castellon_2023,train,2023-04-06T17:00:00.000000000,2023-04-09T04:00:00.000000000,0.0,0.0
5143,castellon_2023,train,2023-04-06T18:00:00.000000000,2023-04-09T05:00:00.000000000,0.0,0.0
5144,castellon_2023,train,2023-04-06T19:00:00.000000000,2023-04-09T06:00:00.000000000,0.0,0.0
5145,castellon_2023,train,2023-04-06T20:00:00.000000000,2023-04-09T07:00:00.000000000,0.0,0.0
5146,castellon_2023,train,2023-04-06T21:00:00.000000000,2023-04-09T08:00:00.000000000,0.0,0.0
5147,castellon_2023,train,2023-04-06T22:00:00.000000000,2023-04-09T09:00:00.000000000,0.0,0.0
5148,castellon_2023,train,2023-04-06T23:00:00.000000000,2023-04-09T10:00:00.000000000,0.0,0.0
5149,castellon_2023,train,2023-04-07T00:00:00.000000000,2023-04-09T11:00:00.000000000,0.0,0.0
5150,castellon_2023,train,2023-04-07T01:00:00.000000000,2023-04-09T12:00:00.000000000,0.0,0.0
5151,castellon_2023,train,2023-04-07T02:00:00.000000000,2023-04-09T13:00:00.000000000,0.0,0.0
5152,castellon_2023,train,2023-04-07T03:00:00.000000000,2023-04-09T14:00:00.000000000,0.0,0.0
5153,castellon_2023,train,2023-04-07T04:00:00.000000000,2023-04-09T15:00:00.000000000,0.0,0.0
5154,castellon_2023,train,2023-04-07T05:00:00.000000000,2023-04-09T16:00:00.000000000,0.0,0.0
5155,castellon_2023,train,2023-04-07T06:00:00.000000000,2023-04-09T17:00:00.000000000,0.0,0.0
